Code_Region;Nom_Region;Code_CNP;Titre_professionnel_de_la_CNP;Niveau_de_compétences;Genre_de_compétences;emploi_estimé_2018;Perspectives_2023
498;RMR Québec;16;Cadres supérieurs/cadres supérieures - construction, transport, production et services d'utilité publique;A-1 Gestion (Haut. Qualifié);Gestion;1500;Non publié
498;RMR Québec;111;Directeurs financiers/directrices financières;A-1 Gestion (Haut. Qualifié);Gestion;1500;Léger Déficit
498;RMR Québec;112;Directeurs/directrices des ressources humaines;A-1 Gestion (Haut. Qualifié);Gestion;1500;Léger Déficit
498;RMR Québec;113;Directeurs/directrices des achats;A-1 Gestion (Haut. Qualifié);Gestion;300;Léger Déficit
498;RMR Québec;114;Directeurs/directrices d'autres services administratifs;A-1 Gestion (Haut. Qualifié);Gestion;1000;Léger Déficit
498;RMR Québec;121;Directeurs/directrices des assurances, de l'immobilier et du courtage financier;A-1 Gestion (Haut. Qualifié);Gestion;800;Léger Déficit
498;RMR Québec;122;Directeurs/directrices de banque, du crédit et d'autres services de placements;A-1 Gestion (Haut. Qualifié);Gestion;1500;Léger Déficit
498;RMR Québec;124;Directeurs/directrices de la publicité, du marketing et des relations publiques;A-1 Gestion (Haut. Qualifié);Gestion;1000;Léger Déficit
498;RMR Québec;125;Directeurs/directrices d'autres services aux entreprises;A-1 Gestion (Haut. Qualifié);Gestion;350;Léger Déficit
498;RMR Québec;131;Directeurs/directrices d'entreprises de télécommunications;A-1 Gestion (Haut. Qualifié);Gestion;200;Léger Déficit
498;RMR Québec;132;Directeurs/directrices des services postaux et de messageries;A-1 Gestion (Haut. Qualifié);Gestion;100;Non publié
498;RMR Québec;211;Directeurs/directrices des services de génie;A-1 Gestion (Haut. Qualifié);Gestion;200;Léger Déficit
498;RMR Québec;212;Directeurs/directrices des services d'architecture et de sciences;A-1 Gestion (Haut. Qualifié);Gestion;300;Equilibre
498;RMR Québec;213;Gestionnaires des systèmes informatiques;A-1 Gestion (Haut. Qualifié);Gestion;1500;Equilibre
498;RMR Québec;311;Directeurs/directrices des soins de santé;A-1 Gestion (Haut. Qualifié);Gestion;700;Léger Déficit
498;RMR Québec;411;Gestionnaires de la fonction publique - élaboration de politiques et administration de programmes sociaux et de santé;A-1 Gestion (Haut. Qualifié);Gestion;200;Equilibre
498;RMR Québec;412;Gestionnaires de la fonction publique - analyse économique, élaboration de politiques et administration de programmes;A-1 Gestion (Haut. Qualifié);Gestion;350;Non publié
498;RMR Québec;413;Gestionnaires de la fonction publique - élaboration de politiques en matière d'éducation et administration de programmes;A-1 Gestion (Haut. Qualifié);Gestion;50;Non publié
498;RMR Québec;414;Autres gestionnaires de la fonction publique;A-1 Gestion (Haut. Qualifié);Gestion;400;Non publié
498;RMR Québec;421;Administrateurs/administratrices - enseignement postsecondaire et formation professionnelle;A-1 Gestion (Haut. Qualifié);Gestion;350;Equilibre
498;RMR Québec;422;Directeurs/directrices d'école et administrateurs/administratrices de programmes d'enseignement aux niveaux primaire et secondaire;A-1 Gestion (Haut. Qualifié);Gestion;450;Equilibre
498;RMR Québec;423;Directeurs/directrices des services sociaux, communautaires et correctionnels;A-1 Gestion (Haut. Qualifié);Gestion;700;Léger Déficit
498;RMR Québec;431;Officiers/officières de direction des services de police;A-1 Gestion (Haut. Qualifié);Gestion;100;Non publié
498;RMR Québec;432;Chefs et officiers supérieurs/officières supérieures des services d'incendie;A-1 Gestion (Haut. Qualifié);Gestion;;Non publié
498;RMR Québec;433;Officiers/officières de direction des Forces armées canadiennes;A-1 Gestion (Haut. Qualifié);Gestion;700;Non publié
498;RMR Québec;511;Directeurs/directrices de bibliothèques, des archives, de musées et de galeries d'art;A-1 Gestion (Haut. Qualifié);Gestion;150;Equilibre
498;RMR Québec;512;Directeurs/directrices - édition, cinéma, radiotélédiffusion et arts de la scène;A-1 Gestion (Haut. Qualifié);Gestion;100;Non publié
498;RMR Québec;513;Directeurs/directrices de programmes et de services de sports, de loisirs et de conditionnement physique;A-1 Gestion (Haut. Qualifié);Gestion;250;Equilibre
498;RMR Québec;601;Directeurs/directrices des ventes corporatives;A-1 Gestion (Haut. Qualifié);Gestion;1000;Léger Déficit
498;RMR Québec;621;Directeurs/directrices - commerce de détail et de gros;A-1 Gestion (Haut. Qualifié);Gestion;8000;Equilibre
498;RMR Québec;631;Directeurs/directrices de la restauration et des services alimentaires;A-1 Gestion (Haut. Qualifié);Gestion;1500;Léger déficit
498;RMR Québec;632;Directeurs/directrices des services d'hébergement;A-1 Gestion (Haut. Qualifié);Gestion;400;Equilibre
498;RMR Québec;651;Directeurs/directrices du service à  la clientèle et des services personnels, n.c.a.;A-1 Gestion (Haut. Qualifié);Gestion;450;Non publié
498;RMR Québec;711;Directeurs/directrices de la construction;A-1 Gestion (Haut. Qualifié);Gestion;1500;Equilibre
498;RMR Québec;712;Gestionnaires en construction et rénovation domiciliaire;A-1 Gestion (Haut. Qualifié);Gestion;600;Equilibre
498;RMR Québec;714;Directeurs/directrices de l'exploitation et de l'entretien d'immeubles;A-1 Gestion (Haut. Qualifié);Gestion;700;Equilibre
498;RMR Québec;731;Directeurs/directrices des transports;A-1 Gestion (Haut. Qualifié);Gestion;600;Equilibre
498;RMR Québec;811;Directeurs/directrices de l'exploitation des ressources naturelles et de la pêche;A-1 Gestion (Haut. Qualifié);Gestion;50;Non publié
498;RMR Québec;821;Gestionnaires en agriculture;A-1 Gestion (Haut. Qualifié);Gestion;400;Léger Déficit
498;RMR Québec;822;Gestionnaires en horticulture;A-1 Gestion (Haut. Qualifié);Gestion;;Equilibre
498;RMR Québec;823;Gestionnaires en aquaculture;A-1 Gestion (Haut. Qualifié);Gestion;;Non publié
498;RMR Québec;911;Directeurs/directrices de la fabrication;A-1 Gestion (Haut. Qualifié);Gestion;1500;Léger Déficit
498;RMR Québec;912;Directeurs/directrices des services d'utilité publique;A-1 Gestion (Haut. Qualifié);Gestion;150;Equilibre
498;RMR Québec;1111;Vérificateurs/vérificatrices et comptables;A-2 Personnel Professionnel (Haut. Qualifié);Affaires;3500;Léger Déficit
498;RMR Québec;1112;Analystes financiers/analystes financières et analystes en placements;A-2 Personnel Professionnel (Haut. Qualifié);Affaires;1500;Léger Déficit
498;RMR Québec;1113;Agents/agentes en valeurs, agents/agentes en placements et négociateurs/négociatrices en valeurs;A-2 Personnel Professionnel (Haut. Qualifié);Affaires;500;Léger Déficit
498;RMR Québec;1114;Autres agents financiers/agentes financières;A-2 Personnel Professionnel (Haut. Qualifié);Affaires;4000;Léger Déficit
498;RMR Québec;1121;Professionnels/professionnelles en ressources humaines;A-2 Personnel Professionnel (Haut. Qualifié);Affaires;3500;Léger Déficit
498;RMR Québec;1122;Professionnels/professionnelles des services-conseils en gestion aux entreprises;A-2 Personnel Professionnel (Haut. Qualifié);Affaires;3500;Léger Déficit
498;RMR Québec;1123;Professionnels/professionnelles en publicité, en marketing et en relations publiques;A-2 Personnel Professionnel (Haut. Qualifié);Affaires;3000;Equilibre
498;RMR Québec;1211;Superviseurs/superviseures de commis de bureau et du personnel de soutien administratif;Technique-1 (Haut. Qualifié);Affaires;450;Léger Déficit
498;RMR Québec;1212;Superviseurs/superviseures de commis de finance et d'assurance;Technique-1 (Haut. Qualifié);Affaires;400;Equilibre
498;RMR Québec;1213;Superviseurs/superviseures de commis de bibliothèque, de correspondanciers et d'autres commis à  l'information;Technique-1 (Haut. Qualifié);Affaires;50;Non publié
498;RMR Québec;1214;Superviseurs/superviseures de services postaux et de messageries;Technique-1 (Haut. Qualifié);Affaires;200;Equilibre
498;RMR Québec;1215;Superviseurs/superviseures du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires;Technique-1 (Haut. Qualifié);Affaires;1000;Léger Déficit
498;RMR Québec;1221;Agents/agentes d'administration;Technique-1 (Haut. Qualifié);Affaires;11000;Léger Déficit
498;RMR Québec;1222;Adjoints/adjointes de direction;Technique-1 (Haut. Qualifié);Affaires;1500;Léger Déficit
498;RMR Québec;1223;Agents/agentes des ressources humaines et de recrutement;Technique-1 (Haut. Qualifié);Affaires;1000;Léger Déficit
498;RMR Québec;1224;Agents/agentes de gestion immobilière;Technique-1 (Haut. Qualifié);Affaires;900;Equilibre
498;RMR Québec;1225;Agents/agentes aux achats;Technique-1 (Haut. Qualifié);Affaires;1000;Léger Déficit
498;RMR Québec;1226;Planificateurs/planificatrices de congrès et d'événements;Technique-1 (Haut. Qualifié);Affaires;600;Léger Surplus
498;RMR Québec;1227;Juges de paix et officiers/officières de justice;Technique-1 (Haut. Qualifié);Affaires;100;Non publié
498;RMR Québec;1228;Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu;Technique-1 (Haut. Qualifié);Affaires;1000;Equilibre
498;RMR Québec;1241;Adjoints administratifs/adjointes administratives;Technique-2 (Qualifié);Affaires;9000;Equilibre
498;RMR Québec;1242;Adjoints administratifs juridiques/adjointes administratives juridiques;Technique-2 (Qualifié);Affaires;450;Equilibre
498;RMR Québec;1243;Adjoints administratifs médicaux/adjointes administratives médicales;Technique-2 (Qualifié);Affaires;2000;Equilibre
498;RMR Québec;1251;Sténographes judiciaires, transcripteurs médicaux/transcriptrices médicales et personnel assimilé;Technique-1 (Haut. Qualifié);Affaires;200;Equilibre
498;RMR Québec;1252;Professionnels/professionnelles de la gestion de l'information sur la santé;Technique-1 (Haut. Qualifié);Affaires;200;Equilibre
498;RMR Québec;1253;Techniciens/techniciennes à  la gestion des documents;Technique-1 (Haut. Qualifié);Affaires;600;Equilibre
498;RMR Québec;1254;Agents/agentes de statistiques et professions connexes du soutien de la recherche;Technique-1 (Haut. Qualifié);Affaires;;Non publié
498;RMR Québec;1311;Techniciens/techniciennes en comptabilité et teneurs/teneuses de livres;Technique-1 (Haut. Qualifié);Affaires;3000;Equilibre
498;RMR Québec;1312;Experts/expertes en sinistres et rédacteurs/rédactrices sinistres;Technique-1 (Haut. Qualifié);Affaires;1500;Léger Déficit
498;RMR Québec;1313;Assureurs/assureures;Technique-1 (Haut. Qualifié);Affaires;900;Léger Déficit
498;RMR Québec;1314;Estimateurs/estimatrices et évaluateurs/évaluatrices;Technique-1 (Haut. Qualifié);Affaires;500;Equilibre
498;RMR Québec;1315;Courtiers/courtières en douanes, courtiers maritimes/courtières maritimes et autres courtiers/courtières;Technique-1 (Haut. Qualifié);Affaires;100;Non publié
498;RMR Québec;1411;Employés de soutien de bureau généraux/employées de soutien de bureau générales;C de la CNP (Moins Qualifié);Affaires;3500;Equilibre
498;RMR Québec;1414;Réceptionnistes;C de la CNP (Moins Qualifié);Affaires;3000;Equilibre
498;RMR Québec;1415;Commis des services du personnel;C de la CNP (Moins Qualifié);Affaires;250;Equilibre
498;RMR Québec;1416;Commis des services judiciaires;C de la CNP (Moins Qualifié);Affaires;;Non publié
498;RMR Québec;1422;Commis à  la saisie de données;C de la CNP (Moins Qualifié);Affaires;600;Equilibre
498;RMR Québec;1423;Opérateurs/opératrices d'équipement d'éditique et personnel assimilé;C de la CNP (Moins Qualifié);Affaires;;Non publié
498;RMR Québec;1431;Commis à  la comptabilité et personnel assimilé;C de la CNP (Moins Qualifié);Affaires;2000;Equilibre
498;RMR Québec;1432;Administrateurs/administratrices de la paye;C de la CNP (Moins Qualifié);Affaires;400;Equilibre
498;RMR Québec;1434;Commis de banque, d'assurance et d'autres services financiers;C de la CNP (Moins Qualifié);Affaires;800;Léger Déficit
498;RMR Québec;1435;Agents/agentes de recouvrement;C de la CNP (Moins Qualifié);Affaires;300;Equilibre
498;RMR Québec;1451;Commis et assistants/assistantes dans les bibliothèques;C de la CNP (Moins Qualifié);Affaires;150;Léger Surplus
498;RMR Québec;1452;Correspondanciers/correspondancières et commis aux publications et aux règlements;C de la CNP (Moins Qualifié);Affaires;350;Equilibre
498;RMR Québec;1454;Intervieweurs/intervieweuses pour enquêtes et commis aux statistiques;C de la CNP (Moins Qualifié);Affaires;150;Equilibre
498;RMR Québec;1511;Commis au courrier et aux services postaux et personnel assimilé;C de la CNP (Moins Qualifié);Affaires;600;Equilibre
498;RMR Québec;1512;Facteurs/factrices;C de la CNP (Moins Qualifié);Affaires;800;Equilibre
498;RMR Québec;1513;Messagers/messagères et distributeurs/distributrices porte-à -porte;C de la CNP (Moins Qualifié);Affaires;400;Léger Surplus
498;RMR Québec;1521;Expéditeurs/expéditrices et réceptionnaires;C de la CNP (Moins Qualifié);Affaires;3500;Equilibre
498;RMR Québec;1522;Magasiniers/magasinières et commis aux pièces;C de la CNP (Moins Qualifié);Affaires;1500;Equilibre
498;RMR Québec;1523;Coordonnateurs/coordonnatrices de la logistique de la production;C de la CNP (Moins Qualifié);Affaires;500;Léger Déficit
498;RMR Québec;1524;Commis aux achats et au contrôle de l'inventaire;C de la CNP (Moins Qualifié);Affaires;700;Equilibre
498;RMR Québec;1525;Répartiteurs/répartitrices;C de la CNP (Moins Qualifié);Affaires;900;Léger Déficit
498;RMR Québec;1526;Horairistes de trajets et d'équipages;C de la CNP (Moins Qualifié);Affaires;150;Léger Déficit
498;RMR Québec;2111;Physiciens/physiciennes et astronomes;A-2 Personnel Professionnel (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;150;Equilibre
498;RMR Québec;2112;Chimistes;A-2 Personnel Professionnel (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;350;Léger Déficit
498;RMR Québec;2113;Géoscientifiques et océanographes;A-2 Personnel Professionnel (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;150;Léger Déficit
498;RMR Québec;2114;Météorologues et climatologues;A-2 Personnel Professionnel (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;;Non publié
498;RMR Québec;2115;Autres professionnels/professionnelles des sciences physiques;A-2 Personnel Professionnel (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;;Non publié
498;RMR Québec;2121;Biologistes et personnel scientifique assimilé;A-2 Personnel Professionnel (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;1000;Equilibre
498;RMR Québec;2122;Professionnels/professionnelles des sciences forestières;A-2 Personnel Professionnel (Haut. Qualifié);Sciences naturelles et appliquées et professions apparentées ;450;Léger Déficit
